feature_id,model_id,layer,source_keyword,explanation,exemplar_count,language,rank,pk_id,book_name,chapter,verse,verse_ref,raw_text,score
13867,llama3.1-8b,21-llamascope-res-32k,feeling,various expressions and contexts of feelings and emotions,8,cuv,1,2CO-002-003,2 Corinthians,2,3,2 Corinthians 2:3,我 曾 把 这 事 写 给 你 们 ， 恐 怕 我 到 的 时 候 ， 应 该 叫 我 快 乐 的 那 些 人 ， 反 倒 叫 我 忧 愁 。 我 也 深 信 ， 你 们 众 人 都 以 我 的 快 乐 为 自 己 的 快 乐 。,0.672135
13867,llama3.1-8b,21-llamascope-res-32k,feeling,various expressions and contexts of feelings and emotions,8,cuv,2,1TH-003-005,1 Thessalonians,3,5,1 Thessalonians 3:5,为 此 ， 我 既 不 能 再 忍 ， 就 打 发 人 去 ， 要 晓 得 你 们 的 信 心 如 何 ， 恐 怕 那 诱 惑 人 的 到 底 诱 惑 了 你 们 ， 叫 我 们 的 劳 苦 归 於 徒 然 。,0.65996885
13867,llama3.1-8b,21-llamascope-res-32k,feeling,various expressions and contexts of feelings and emotions,8,cuv,3,JOB-030-025,Job,30,25,Job 30:25,人 遭 难 ， 我 岂 不 为 他 哭 泣 呢 ？ 人 穷 乏 ， 我 岂 不 为 他 忧 愁 呢 ？,0.6533314
14049,llama3.1-8b,21-llamascope-res-32k,feeling, emotional experiences and sensations,8,cuv,1,EZK-008-003,Ezekiel,8,3,Ezekiel 8:3,他 伸 出 彷 佛 一 只 手 的 样 式 ， 抓 住 我 的 一 绺 头 发 ， 灵 就 将 我 举 到 天 地 中 间 ， 在 　 神 的 异 象 中 ， 带 我 到 耶 路 撒 冷 朝 北 的 内 院 门 口 ， 在 那 里 有 触 动 主 怒 偶 像 的 坐 位 ， 就 是 惹 动 忌 邪 的 。,0.5956529
14049,llama3.1-8b,21-llamascope-res-32k,feeling, emotional experiences and sensations,8,cuv,2,ACT-011-005,Acts,11,5,Acts 11:5,我 在 约 帕 城 里 祷 告 的 时 候 ， 魂 游 象 外 ， 看 见 异 象 ， 有 一 物 降 下 ， 好 像 一 块 大 布 ， 系 着 四 角 ， 从 天 缒 下 ， 直 来 到 我 跟 前 。,0.59292066
14049,llama3.1-8b,21-llamascope-res-32k,feeling, emotional experiences and sensations,8,cuv,3,MIC-001-012,Micah,1,12,Micah 1:12,玛 律 的 居 民 心 甚 忧 急 ， 切 望 得 好 处 ， 因 为 灾 祸 从 耶 和 华 那 里 临 到 耶 路 撒 冷 的 城 门 。,0.58516216
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,1,ACT-023-030,Acts,23,30,Acts 23:30,後 来 有 人 把 要 害 他 的 计 谋 告 诉 我 ， 我 就 立 时 解 他 到 你 那 里 去 ， 又 吩 咐 告 他 的 人 在 你 面 前 告 他 。 （ 有 古 卷 在 此 有 ： 愿 你 平 安 ！ ）,0.64112896
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,2,JER-031-013,Jeremiah,31,13,Jeremiah 31:13,那 时 ， 处 女 必 欢 乐 跳 舞 ； 年 少 的 、 年 老 的 ， 也 必 一 同 欢 乐 ； 因 为 我 要 使 他 们 的 悲 哀 变 为 欢 喜 ， 并 要 安 慰 他 们 ， 使 他 们 的 愁 烦 转 为 快 乐 。,0.6399411
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,3,2CO-002-003,2 Corinthians,2,3,2 Corinthians 2:3,我 曾 把 这 事 写 给 你 们 ， 恐 怕 我 到 的 时 候 ， 应 该 叫 我 快 乐 的 那 些 人 ， 反 倒 叫 我 忧 愁 。 我 也 深 信 ， 你 们 众 人 都 以 我 的 快 乐 为 自 己 的 快 乐 。,0.6370487
14207,llama3.1-8b,4-llamascope-res-32k,sentiment, positive sentiment or approval,8,cuv,1,REV-022-007,Revelation,22,7,Revelation 22:7,看 哪 ， 我 必 快 来 ！ 凡 遵 守 这 书 上 预 言 的 有 福 了 ！,0.63515925
14207,llama3.1-8b,4-llamascope-res-32k,sentiment, positive sentiment or approval,8,cuv,2,DEU-033-029,Deuteronomy,33,29,Deuteronomy 33:29,以 色 列 阿 ， 你 是 有 福 的 ！ 谁 像 你 这 蒙 耶 和 华 所 拯 救 的 百 姓 呢 ？ 他 是 你 的 盾 牌 ， 帮 助 你 ， 是 你 威 荣 的 刀 剑 。 你 的 仇 敌 必 投 降 你 ； 你 必 踏 在 他 们 的 高 处 。,0.6341355
14207,llama3.1-8b,4-llamascope-res-32k,sentiment, positive sentiment or approval,8,cuv,3,1KI-010-008,1 Kings,10,8,1 Kings 10:8,你 的 臣 子 、 你 的 仆 人 常 侍 立 在 你 面 前 听 你 智 慧 的 话 是 有 福 的 ！,0.63111407
14238,llama3.1-8b,29-llamascope-res-32k,sentiment, collective sentiment about events and trends,8,cuv,1,AMO-005-018,Amos,5,18,Amos 5:18,想 望 耶 和 华 日 子 来 到 的 有 祸 了 ！ 你 们 为 何 想 望 耶 和 华 的 日 子 呢 ？ 那 日 黑 暗 没 有 光 明 ，,0.54591584
14238,llama3.1-8b,29-llamascope-res-32k,sentiment, collective sentiment about events and trends,8,cuv,2,JHN-012-029,John,12,29,John 12:29,站 在 旁 边 的 众 人 听 见 ， 就 说 ： 打 雷 了 。 还 有 人 说 ： 有 天 使 对 他 说 话 。,0.5368198
14238,llama3.1-8b,29-llamascope-res-32k,sentiment, collective sentiment about events and trends,8,cuv,3,JDG-009-031,Judges,9,31,Judges 9:31,悄 悄 地 打 发 人 去 见 亚 比 米 勒 ， 说 ： 以 别 的 儿 子 迦 勒 和 他 的 弟 兄 到 了 示 剑 ， 煽 惑 城 中 的 民 攻 击 你 。,0.53420275
14252,llama3.1-8b,4-llamascope-res-32k,sentiment,emotional expressions or sentiments,8,cuv,1,JER-049-024,Jeremiah,49,24,Jeremiah 49:24,大 马 色 发 软 ， 转 身 逃 跑 。 战 兢 将 他 捉 住 ； 痛 苦 忧 愁 将 他 抓 住 ， 如 产 难 的 妇 人 一 样 。,0.6183411
14252,llama3.1-8b,4-llamascope-res-32k,sentiment,emotional expressions or sentiments,8,cuv,2,PSA-068-012,Psalms,68,12,Psalms 68:12,统 兵 的 君 王 逃 跑 了 ， 逃 跑 了 ； 在 家 等 候 的 妇 女 分 受 所 夺 的 。,0.6132109
14252,llama3.1-8b,4-llamascope-res-32k,sentiment,emotional expressions or sentiments,8,cuv,3,JDG-019-009,Judges,19,9,Judges 19:9,那 人 同 他 的 妾 和 仆 人 起 来 要 走 ， 他 岳 父 ， 就 是 女 子 的 父 亲 ， 对 他 说 ： 看 哪 ， 日 头 偏 西 了 ， 请 你 再 住 一 夜 ； 天 快 晚 了 ， 可 以 在 这 里 住 宿 ， 畅 快 你 的 心 。 明 天 早 早 起 行 回 家 去 。,0.60680205
14269,llama3.1-8b,17-llamascope-res-32k,feeling, emotional states and sensations,8,cuv,1,JDG-009-042,Judges,9,42,Judges 9:42,次 日 ， 民 出 到 田 间 ， 有 人 告 诉 亚 比 米 勒 ；,0.526194
14269,llama3.1-8b,17-llamascope-res-32k,feeling, emotional states and sensations,8,cuv,2,2KI-006-032,2 Kings,6,32,2 Kings 6:32,那 时 ， 以 利 沙 正 坐 在 家 中 ， 长 老 也 与 他 同 坐 。 王 打 发 一 个 伺 候 他 的 人 去 ； 他 还 没 有 到 ， 以 利 沙 对 长 老 说 ： 你 们 看 这 凶 手 之 子 ， 打 发 人 来 斩 我 的 头 ； 你 们 看 着 使 者 来 到 ， 就 关 上 门 ， 用 门 将 他 推 出 去 。 在 他 後 头 不 是 有 他 主 人 脚 步 的 响 声 麽 ？,0.5234098
14269,llama3.1-8b,17-llamascope-res-32k,feeling, emotional states and sensations,8,cuv,3,AMO-008-002,Amos,8,2,Amos 8:2,他 说 ： 阿 摩 司 啊 ， 你 看 见 甚 麽 ？ 我 说 ： 看 见 一 筐 夏 天 的 果 子 。 耶 和 华 说 ： 我 民 以 色 列 的 结 局 到 了 ， 我 必 不 再 宽 恕 他 们 。,0.5210302
14428,llama3.1-8b,25-llamascope-res-32k,feeling, emotional expressions and feelings related to experiences,8,cuv,1,ROM-015-024,Romans,15,24,Romans 15:24,盼 望 从 你 们 那 里 经 过 ， 得 见 你 们 ， 先 与 你 们 彼 此 交 往 ， 心 里 稍 微 满 足 ， 然 後 蒙 你 们 送 行 。,0.61358464
14428,llama3.1-8b,25-llamascope-res-32k,feeling, emotional expressions and feelings related to experiences,8,cuv,2,2TI-004-007,2 Timothy,4,7,2 Timothy 4:7,那 美 好 的 仗 我 已 经 打 过 了 ， 当 跑 的 路 我 已 经 跑 尽 了 ， 所 信 的 道 我 已 经 守 住 了 。,0.6107543
14428,llama3.1-8b,25-llamascope-res-32k,feeling, emotional expressions and feelings related to experiences,8,cuv,3,PSA-039-006,Psalms,39,6,Psalms 39:6,世 人 行 动 实 系 幻 影 。 他 们 忙 乱 ， 真 是 枉 然 ； 积 蓄 财 宝 ， 不 知 将 来 有 谁 收 取 。,0.6060999
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,1,2CO-002-004,2 Corinthians,2,4,2 Corinthians 2:4,我 先 前 心 里 难 过 痛 苦 ， 多 多 的 流 泪 ， 写 信 给 你 们 ， 不 是 叫 你 们 忧 愁 ， 乃 是 叫 你 们 知 道 我 格 外 的 疼 爱 你 们 。,0.64940745
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,2,GAL-004-018,Galatians,4,18,Galatians 4:18,在 善 事 上 ， 常 用 热 心 待 人 原 是 好 的 ， 却 不 单 我 与 你 们 同 在 的 时 候 才 这 样 。,0.6486438
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,3,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.6484357
15194,llama3.1-8b,21-llamascope-res-32k,feeling,emotions and perceptions associated with judgment and morality,8,cuv,1,JDG-009-054,Judges,9,54,Judges 9:54,他 就 急 忙 喊 叫 拿 他 兵 器 的 少 年 人 ， 对 他 说 ： 拔 出 你 的 刀 来 ， 杀 了 我 罢 ！ 免 得 人 议 论 我 说 ， 他 为 一 个 妇 人 所 杀 。 於 是 少 年 人 把 他 刺 透 ， 他 就 死 了 。,0.56757736
15194,llama3.1-8b,21-llamascope-res-32k,feeling,emotions and perceptions associated with judgment and morality,8,cuv,2,ZEC-004-002,Zechariah,4,2,Zechariah 4:2,他 问 我 说 ： 你 看 见 了 甚 麽 ？ 我 说 ： 我 看 见 了 一 个 纯 金 的 灯 ? ， 顶 上 有 盏 灯 ， 灯 ? 上 有 七 盏 灯 ， 每 盏 有 七 个 管 子 。,0.5583029
15194,llama3.1-8b,21-llamascope-res-32k,feeling,emotions and perceptions associated with judgment and morality,8,cuv,3,EZK-033-006,Ezekiel,33,6,Ezekiel 33:6,倘 若 守 望 的 人 见 刀 剑 临 到 ， 不 吹 角 ， 以 致 民 不 受 警 戒 ， 刀 剑 来 杀 了 他 们 中 间 的 一 个 人 ， 他 虽 然 死 在 罪 孽 之 中 ， 我 却 要 向 守 望 的 人 讨 他 丧 命 的 罪 （ 原 文 是 血 ） 。,0.5582506
15210,llama3.1-8b,13-llamascope-res-32k,feeling,expressions of personal feelings and quotes,8,cuv,1,2KI-018-020,2 Kings,18,20,2 Kings 18:20,你 说 有 打 仗 的 计 谋 和 能 力 ， 我 看 不 过 是 虚 话 。 你 到 底 倚 靠 谁 才 背 叛 我 呢 ？,0.58110285
15210,llama3.1-8b,13-llamascope-res-32k,feeling,expressions of personal feelings and quotes,8,cuv,2,MRK-010-002,Mark,10,2,Mark 10:2,有 法 利 赛 人 来 问 他 说 ： 人 休 妻 可 以 不 可 以 ？ 意 思 要 试 探 他 。,0.5789877
15210,llama3.1-8b,13-llamascope-res-32k,feeling,expressions of personal feelings and quotes,8,cuv,3,2KI-005-026,2 Kings,5,26,2 Kings 5:26,以 利 沙 对 他 说 ： 那 人 下 车 转 回 迎 你 的 时 候 ， 我 的 心 岂 没 有 去 呢 ？ 这 岂 是 受 银 子 、 衣 裳 、 买 橄 榄 园 、 葡 萄 园 、 牛 羊 、 仆 婢 的 时 候 呢 ？,0.5738493
15355,llama3.1-8b,23-llamascope-res-32k,sentiment, words related to sentiment and emotional expression,8,cuv,1,JOB-006-029,Job,6,29,Job 6:29,请 你 们 转 意 ， 不 要 不 公 ； 请 再 转 意 ， 我 的 事 有 理 。,0.5828531
15355,llama3.1-8b,23-llamascope-res-32k,sentiment, words related to sentiment and emotional expression,8,cuv,2,2KI-019-029,2 Kings,19,29,2 Kings 19:29,以 色 列 人 哪 ， 我 赐 你 们 一 个 证 据 ： 你 们 今 年 要 吃 自 生 的 ， 明 年 也 要 吃 自 长 的 ； 至 於 後 年 ， 你 们 要 耕 种 收 割 ， 栽 植 葡 萄 园 ， 吃 其 中 的 果 子 。,0.5789182
15355,llama3.1-8b,23-llamascope-res-32k,sentiment, words related to sentiment and emotional expression,8,cuv,3,JOB-021-029,Job,21,29,Job 21:29,你 们 岂 没 有 询 问 过 路 的 人 麽 ？ 不 知 道 他 们 所 引 的 证 据 麽 ？,0.5732469
15359,llama3.1-8b,23-llamascope-res-32k,feeling,positive sentiments and descriptions related to experiences and things enjoyed,8,cuv,1,PRO-027-009,Proverbs,27,9,Proverbs 27:9,膏 油 与 香 料 使 人 心 喜 悦 ； 朋 友 诚 实 的 劝 教 也 是 如 此 甘 美 。,0.55365777
15359,llama3.1-8b,23-llamascope-res-32k,feeling,positive sentiments and descriptions related to experiences and things enjoyed,8,cuv,2,PHP-004-018,Philippians,4,18,Philippians 4:18,但 我 样 样 都 有 ， 并 且 有 馀 。 我 已 经 充 足 ， 因 我 从 以 巴 弗 提 受 了 你 们 的 ? 送 ， 当 作 极 美 的 香 气 ， 为 神 所 收 纳 、 所 喜 悦 的 祭 物 。,0.546508
15359,llama3.1-8b,23-llamascope-res-32k,feeling,positive sentiments and descriptions related to experiences and things enjoyed,8,cuv,3,LEV-006-021,Leviticus,6,21,Leviticus 6:21,要 在 铁 鏊 上 用 油 调 和 做 成 ， 调 匀 了 ， 你 就 拿 进 来 ； 烤 好 了 分 成 块 子 ， 献 给 耶 和 华 为 馨 香 的 素 祭 。,0.5429868
1559,llama3.1-8b,3-llamascope-res-32k,feeling, phrases expressing emotional reactions and feelings of acceptance,8,cuv,1,2CO-012-020,2 Corinthians,12,20,2 Corinthians 12:20,我 怕 我 再 来 的 时 候 ， 见 你 们 不 合 我 所 想 望 的 ， 你 们 见 我 也 不 合 你 们 所 想 望 的 ； 又 怕 有 纷 争 、 嫉 妒 、 恼 怒 、 结 党 、 毁 谤 、 谗 言 、 狂 傲 、 混 乱 的 事 。,0.63873124
1559,llama3.1-8b,3-llamascope-res-32k,feeling, phrases expressing emotional reactions and feelings of acceptance,8,cuv,2,ECC-008-006,Ecclesiastes,8,6,Ecclesiastes 8:6,各 样 事 务 成 就 都 有 时 候 和 定 理 ， 因 为 人 的 苦 难 重 压 在 他 身 上 。,0.63107926
1559,llama3.1-8b,3-llamascope-res-32k,feeling, phrases expressing emotional reactions and feelings of acceptance,8,cuv,3,2CO-002-005,2 Corinthians,2,5,2 Corinthians 2:5,若 有 叫 人 忧 愁 的 ， 他 不 但 叫 我 忧 愁 ， 也 是 叫 你 们 众 人 有 几 分 忧 愁 。 我 说 几 分 ， 恐 怕 说 得 太 重 。,0.62959516
15596,llama3.1-8b,17-llamascope-res-32k,feeling," expressions related to ""sense of"" followed by various emotional or perceptual states",8,cuv,1,MAT-017-005,Matthew,17,5,Matthew 17:5,说 话 之 间 ， 忽 然 有 一 朵 光 明 的 云 彩 遮 盖 他 们 ， 且 有 声 音 从 云 彩 里 出 来 ， 说 ： 这 是 我 的 爱 子 ， 我 所 喜 悦 的 。 你 们 要 听 他 ！,0.63901603
15596,llama3.1-8b,17-llamascope-res-32k,feeling," expressions related to ""sense of"" followed by various emotional or perceptual states",8,cuv,2,2SA-001-026,2 Samuel,1,26,2 Samuel 1:26,我 兄 约 拿 单 哪 ， 我 为 你 悲 伤 ！ 我 甚 喜 悦 你 ！ 你 向 我 发 的 爱 情 奇 妙 非 常 ， 过 於 妇 女 的 爱 情 。,0.6312741
15596,llama3.1-8b,17-llamascope-res-32k,feeling," expressions related to ""sense of"" followed by various emotional or perceptual states",8,cuv,3,JHN-016-033,John,16,33,John 16:33,我 将 这 些 事 告 诉 你 们 ， 是 要 叫 你 们 在 我 里 面 有 平 安 。 在 世 上 ， 你 们 有 苦 难 ； 但 你 们 可 以 放 心 ， 我 已 经 胜 了 世 界 。,0.6299884
15629,llama3.1-8b,2-llamascope-res-32k,feeling,positive expressions or sentiments about experiences,8,cuv,1,NUM-016-042,Numbers,16,42,Numbers 16:42,会 众 聚 集 攻 击 摩 西 、 亚 伦 的 时 候 ， 向 会 幕 观 看 ， 不 料 ， 有 云 彩 遮 盖 了 ， 耶 和 华 的 荣 光 显 现 。,0.5763892
15629,llama3.1-8b,2-llamascope-res-32k,feeling,positive expressions or sentiments about experiences,8,cuv,2,PSA-096-011,Psalms,96,11,Psalms 96:11,愿 天 欢 喜 ， 愿 地 快 乐 ！ 愿 海 和 其 中 所 充 满 的 澎 湃 ！,0.575709
15629,llama3.1-8b,2-llamascope-res-32k,feeling,positive expressions or sentiments about experiences,8,cuv,3,PSA-004-006,Psalms,4,6,Psalms 4:6,有 许 多 人 说 ： 谁 能 指 示 我 们 甚 麽 好 处 ？ 耶 和 华 啊 ， 求 你 仰 起 脸 来 ， 光 照 我 们 。,0.57334936
15681,llama3.1-8b,24-llamascope-res-32k,feeling,excitement or exhilarating experiences,8,cuv,1,2TI-003-003,2 Timothy,3,3,2 Timothy 3:3,无 亲 情 、 不 解 怨 、 好 说 谗 言 、 不 能 自 约 、 性 情 凶 暴 、 不 爱 良 善 、,0.6394409
15681,llama3.1-8b,24-llamascope-res-32k,feeling,excitement or exhilarating experiences,8,cuv,2,2KI-018-032,2 Kings,18,32,2 Kings 18:32,等 我 来 领 你 们 到 一 个 地 方 与 你 们 本 地 一 样 ， 就 是 有 五 谷 和 新 酒 之 地 ， 有 粮 食 和 葡 萄 园 之 地 ， 有 橄 榄 树 和 蜂 蜜 之 地 ， 好 使 你 们 存 活 ， 不 至 於 死 。 希 西 家 劝 导 你 们 ， 说 耶 和 华 必 拯 救 我 们 ； 你 们 不 要 听 他 的 话 。,0.627043
15681,llama3.1-8b,24-llamascope-res-32k,feeling,excitement or exhilarating experiences,8,cuv,3,ACT-009-006,Acts,9,6,Acts 9:6,起 来 ！ 进 城 去 ， 你 所 当 做 的 事 ， 必 有 人 告 诉 你 。,0.6268876
15880,llama3.1-8b,0-llamascope-res-32k,feeling, words and phrases related to emotions and states of being,8,cuv,1,NUM-024-017,Numbers,24,17,Numbers 24:17,我 看 他 却 不 在 现 时 ； 我 望 他 却 不 在 近 日 。 有 星 要 出 於 雅 各 ， 有 杖 要 兴 於 以 色 列 ， 必 打 破 摩 押 的 四 角 ， 毁 坏 扰 乱 . 之 子 。,0.6019972
15880,llama3.1-8b,0-llamascope-res-32k,feeling, words and phrases related to emotions and states of being,8,cuv,2,PSA-071-018,Psalms,71,18,Psalms 71:18,　 神 啊 ， 我 到 年 老 发 白 的 时 候 ， 求 你 不 要 离 弃 我 ！ 等 我 将 你 的 能 力 指 示 下 代 ， 将 你 的 大 能 指 示 後 世 的 人 。,0.5931901
15880,llama3.1-8b,0-llamascope-res-32k,feeling, words and phrases related to emotions and states of being,8,cuv,3,PSA-071-009,Psalms,71,9,Psalms 71:9,我 年 老 的 时 候 ， 求 你 不 要 丢 弃 我 ！ 我 力 气 衰 弱 的 时 候 ， 求 你 不 要 离 弃 我 ！,0.59200776
15994,llama3.1-8b,14-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,1,2CO-012-020,2 Corinthians,12,20,2 Corinthians 12:20,我 怕 我 再 来 的 时 候 ， 见 你 们 不 合 我 所 想 望 的 ， 你 们 见 我 也 不 合 你 们 所 想 望 的 ； 又 怕 有 纷 争 、 嫉 妒 、 恼 怒 、 结 党 、 毁 谤 、 谗 言 、 狂 傲 、 混 乱 的 事 。,0.63512754
15994,llama3.1-8b,14-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,2,2CO-006-009,2 Corinthians,6,9,2 Corinthians 6:9,似 乎 不 为 人 所 知 ， 却 是 人 所 共 知 的 ； 似 乎 要 死 ， 却 是 活 着 的 ； 似 乎 受 责 罚 ， 却 是 不 至 丧 命 的 ；,0.62507796
15994,llama3.1-8b,14-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,3,2CO-002-005,2 Corinthians,2,5,2 Corinthians 2:5,若 有 叫 人 忧 愁 的 ， 他 不 但 叫 我 忧 愁 ， 也 是 叫 你 们 众 人 有 几 分 忧 愁 。 我 说 几 分 ， 恐 怕 说 得 太 重 。,0.6232848
16010,llama3.1-8b,0-llamascope-res-32k,feeling, words related to emotions or states of being,8,cuv,1,JER-004-013,Jeremiah,4,13,Jeremiah 4:13,看 哪 ， 仇 敌 必 如 云 上 来 ； 他 的 战 车 如 旋 风 ， 他 的 马 匹 比 鹰 更 快 。 我 们 有 祸 了 ！ 我 们 败 落 了 ！,0.66737014
16010,llama3.1-8b,0-llamascope-res-32k,feeling, words related to emotions or states of being,8,cuv,2,1KI-020-020,1 Kings,20,20,1 Kings 20:20,各 人 遇 见 敌 人 就 杀 。 亚 兰 人 逃 跑 ， 以 色 列 人 追 赶 他 们 ； 亚 兰 王 便 哈 达 骑 着 马 和 马 兵 一 同 逃 跑 。,0.6632377
16010,llama3.1-8b,0-llamascope-res-32k,feeling, words related to emotions or states of being,8,cuv,3,JOB-001-015,Job,1,15,Job 1:15,示 巴 人 忽 然 闯 来 ， 把 牲 畜 掳 去 ， 并 用 刀 杀 了 仆 人 ； 惟 有 我 一 人 逃 脱 ， 来 报 信 给 你 。 」,0.66293865
